id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
28659843,Modern & Spacious Room 15 minutes from Downtown!,209771625,Mike,,Brighton,42.34904784911524,-71.16156118756447,Private room,55,1,5,2018-10-05,5,6,256
28663014,Contemporary 2BR in South End by Sonder,12243051,Sonder,,South End,42.33677121982866,-71.0691944077006,Entire home/apt,2353,2,0,,,326,81
28663016,Contemporary 2BR in South End by Sonder,12243051,Sonder,,South End,42.33661037579174,-71.06926803445498,Entire home/apt,390,2,0,,,326,220
28663740,#1 South End 1 Bed perfect Location!,76545076,Taylor,,Back Bay,42.344667348220106,-71.07992537270344,Entire home/apt,180,2,0,,,28,231
28664575,Inn on Draper,216275567,Erica,,Dorchester,42.300522524559966,-71.06402889897241,Entire home/apt,179,3,0,,,1,335
28664576,3 Bedroom close to Fenway Park & Downtown Boston,211187848,Estefania,,Jamaica Plain,42.32547790299267,-71.10597720423156,Shared room,50,1,0,,,14,362
28670717,JP Boylston @ Stony Brook (QueenBed),12521814,Nav,,Jamaica Plain,42.316329455093104,-71.10368336093843,Private room,87,3,0,,,19,40
28671062,Yoshi's Cozy Island-Sweet Room in Brookline,14799304,Jasmine,,Brighton,42.337093481241965,-71.15014694636542,Private room,85,1,0,,,1,318
28687266,Spacious Room in Modern Unit by public transport!,209771625,Mike,,Brighton,42.347277718349815,-71.16168995982859,Private room,61,1,3,2018-10-10,3,6,166
28691218,The Eastie Nest,41262401,Christian,,East Boston,42.365874691951255,-71.03675632686162,Private room,125,1,2,2018-10-01,2,1,349
28697809,Mallard,21348186,Marla,,Mattapan,42.27329671635885,-71.07170211011574,Private room,47,4,1,2018-10-03,1,7,81
28699693,Sora,21348186,Marla,,Mattapan,42.274467818965064,-71.07027823958379,Private room,47,4,1,2018-10-01,1,7,78
28716462,Modern stunningTwo Bedroom Apartment - Parking,212359760,Moe,,Jamaica Plain,42.31729897578268,-71.11392215464198,Entire home/apt,149,1,6,2018-10-08,6,1,58
28717387,Amazing New North End Garden Level 1 Bedroom,1118374,Matthew,,North End,42.36375467594337,-71.05726496093601,Entire home/apt,183,1,0,,,38,351
28717951,South Boston Condominium,10148368,Lisa,,South Boston,42.339610053096706,-71.05570629178578,Entire home/apt,250,30,0,,,2,345
28722439,Lovely room in Oak square,216325637,Hikmet,,Brighton,42.355203456085825,-71.16530643449755,Private room,60,1,0,,,5,350
28723477,4 BD designer home I near BCEC and T station,12186792,Bessie,,Dorchester,42.31630860259908,-71.06439827887061,Entire home/apt,219,1,2,2018-10-08,2,1,252
28734022,"Charlestown House - New, Private, Convenient",93820834,Maria,,Charlestown,42.382852384453436,-71.06909712048302,Private room,125,14,0,,,3,87
28734984,3 Private Bedroom close Fenway  & Downtown Boston,186482792,Sole,,Jamaica Plain,42.32522291588589,-71.10611148842153,Private room,125,1,2,2018-10-05,2,8,350
28735805,Amazing room in Oak Brighton,216325637,Hikmet,,Brighton,42.355202736885936,-71.16359010062094,Private room,55,1,2,2018-09-26,2,5,331
28735836,Great room in Oak square,216325637,Hikmet,,Brighton,42.35660470984079,-71.16505069149058,Private room,60,1,1,2018-09-28,1,5,329
28736033,Luxury room in Brighton,216325637,Hikmet,,Brighton,42.3559351769542,-71.16419702642585,Private room,80,1,1,2018-09-24,1,5,353
28736461,Brookline Home with a Garden,153560130,Ammalia,,West Roxbury,42.298032117822274,-71.1517531528788,Entire home/apt,128,1,2,2018-10-05,2,1,33
28737497,Luxury Penthouse in the South End - stunning view!,216761222,Ann,,South End,42.34610218681377,-71.06520049449641,Entire home/apt,285,2,0,,,1,32
28737591,Cozy Room in Brighton,216325637,Hikmet,,Brighton,42.3573090936799,-71.1648764508093,Private room,80,1,0,,,5,307
28739533,Clarita's Place 9,148305529,Clara M,,Brighton,42.358432980659586,-71.14238388750056,Private room,75,1,3,2018-10-08,3,9,360
28749495,Alaska Street R43,216849347,Jeana,,Roxbury,42.32040957962664,-71.07976313606154,Private room,95,2,0,,,4,76
28754725,"Nice, clean,  quiet room east Boston",216892697,Angela,,East Boston,42.383779346613736,-71.01740176531369,Private room,40,2,0,,,1,353
28756042,"Big room ,comfortable and clean !room 1",215660864,Michael,,Dorchester,42.29065944746946,-71.07297132220405,Private room,75,1,1,2018-10-01,1,2,167
28761361,Cozy Apartment Near Dudley Square!,53056307,Tommy,,Roxbury,42.32304978305964,-71.08430196885442,Entire home/apt,400,2,0,,,2,42
28761702,Putnam Ave - Delightful Appartment,31239952,Miles,,Allston,42.363154752620375,-71.11358043352656,Entire home/apt,180,6,0,,,1,48
28763217,Entire 2 Bedroom Brookline Apartment,70346217,Nezzy,,Brighton,42.341139917418175,-71.13380408383344,Entire home/apt,226,1,0,,,1,266
28770914,"Big room ,clean and comfortable .Room 2",215660864,Michael,,Dorchester,42.29042992806441,-71.07315482017972,Private room,75,1,4,2018-10-08,4,2,149
28773242,Boston Apartment in a quiet dead end street,217033488,Rick,,Roxbury,42.31613961055238,-71.09318774868099,Entire home/apt,150,2,1,2018-10-10,1,1,14
28775958,Beautiful Private Bedroom,182717331,Beshoi,,East Boston,42.38054704587703,-71.03032597339411,Private room,50,1,4,2018-10-09,4,1,156
28780605,Large room in modern unit close to transportation!,209771625,Mike,,Brighton,42.347148616318684,-71.1614833105536,Private room,58,1,1,2018-10-03,1,6,166
28784662,Spacious 1 BR Suites in the Heart of Back Bay,4140161,Corporate,,Back Bay,42.35026761700029,-71.08912918928155,Entire home/apt,599,1,0,,,9,254
28785117,Pleasant 2BR in South End by Sonder,12243051,Sonder,,South End,42.34280460710122,-71.06580948337073,Entire home/apt,263,2,1,2018-09-27,1,326,171
28785119,Pleasant 2BR in South End by Sonder,12243051,Sonder,,South End,42.34442304579371,-71.06530063342231,Entire home/apt,2353,2,0,,,326,67
28785202,Quaint 1BR in Fenway by Sonder,12243051,Sonder,,Fenway,42.34287593458266,-71.10149416909228,Entire home/apt,327,2,0,,,326,220
28786187,WONDERFUL Apt. 1B/1BR  in Boston University Campus,180713750,Luis,,Fenway,42.348962446358094,-71.09368263975733,Entire home/apt,190,1,1,2018-10-03,1,4,313
28800399,One Large Entire 4BR Apartment in East Boston,92499250,Charlie,,East Boston,42.36852895773526,-71.03455525863083,Entire home/apt,72,90,0,,,16,98
28801319,"Big Rm #2, Very Safe Area,  Mins Walking to JFK-T",17513857,Emilio,,Dorchester,42.31551843804595,-71.0540434559842,Private room,100,2,2,2018-10-07,2,2,74
28812721,"Elegant 2 bed, 1.5 bath condo in Back Bay",10575993,Rachel,,Back Bay,42.34613425445446,-71.07990368760777,Entire home/apt,175,5,0,,,1,13
28813377,Spacious apartment in the heart of Jamaica Plain.,167628251,Angel,,Jamaica Plain,42.324295076359164,-71.10510815207843,Entire home/apt,150,3,1,2018-10-09,1,1,144
28817636,Whimbrel,21348186,Marla,,Mattapan,42.274323928779246,-71.0711194414385,Private room,32,4,0,,,7,90
28826768,1 BR next to Back Bay South End St. by blueground (4),107434423,Blueground,,Back Bay,42.3493439662191,-71.07381123473931,Entire home/apt,155,30,0,,,6,295
28828565,Entire 4BR East Boston Apartment,92499250,Charlie,,East Boston,42.370700755330084,-71.03319996173587,Entire home/apt,65,90,0,,,16,98
28832909,Boston 3 bedroom 2 bath /mins to downtown!,217291173,Diederick,,Dorchester,42.31245064588046,-71.04987872973494,Entire home/apt,600,1,0,,,1,176
28833823,2 Bedroom close to Fenway Park & Downtown Boston,211187848,Estefania,,Jamaica Plain,42.325647411663205,-71.1059641421349,Shared room,50,1,0,,,14,363
28833907,9 Bedroom close to Fenway Park & Downtown Boston,211187848,Estefania,,Jamaica Plain,42.32482053434636,-71.1046167126912,Shared room,50,1,0,,,14,362
28834627,Fenway Studio! NEW 211,21184200,Paige,,Fenway,42.342303092496586,-71.10132467923509,Entire home/apt,99,1,2,2018-10-04,2,42,118
28835283,Brighton home.,217439977,Mike,,Brighton,42.35674285247646,-71.16359135242108,Entire home/apt,159,5,0,,,2,174
28836378,Boston House,217439977,Mike,,Brighton,42.35587293914864,-71.16370469929632,Private room,99,6,0,,,2,180
28836531,2 Bedroom Standard- Monthly,48494513,Inn Boston,,Back Bay,42.3545015304844,-71.07421156571348,Entire home/apt,150,30,0,,,38,121
28836933,Copley Garrison 1 bedroom- Monthly,48494513,Inn Boston,,Back Bay,42.34486120911383,-71.08052969498605,Entire home/apt,107,30,0,,,38,121
28837228,Boston Christopher 1 Bedroom- Monthly,48494513,Inn Boston,,South End,42.342152652838266,-71.07896379346845,Entire home/apt,97,30,0,,,38,121
28837436,Boston Newbury Studio- Monthly,48494513,Inn Boston,,Back Bay,42.34877288676537,-71.08618790465597,Entire home/apt,70,30,0,,,38,121
28842376,LUXURY DOWNTOWN PRIVATE ROOM,215970912,Esther,,Downtown,42.36683257136133,-71.0640124694213,Private room,183,1,3,2018-10-07,3,2,156
28843171,Alaska Street R41,216849347,Jeana,,Roxbury,42.3214657929645,-71.07860265349568,Private room,65,2,0,,,4,78
28851743,"Big Rm #1, Very Safe Area,  Mins Walking to JFK-T",17513857,Emilio,,Dorchester,42.3155639693319,-71.05272846459846,Private room,100,2,0,,,2,71
28855624,Parents Weekend Perfect/JP Private Room & Bath,57456477,David,,Jamaica Plain,42.321596390108276,-71.11327584714336,Private room,125,1,1,2018-10-07,1,1,27
28858457,Beautiful Room,100816655,Liora,,Brighton,42.34577279877594,-71.15064988187784,Private room,75,2,0,,,2,65
28860173,East Boston - Private apt & perfect subway access,6953578,Ross,,East Boston,42.37769263032988,-71.03778198634193,Entire home/apt,130,2,0,,,3,62
28862399,"2 bedrooms in Boston, close to public transport.",208473769,Angela,,Brighton,42.35085638244485,-71.15579093937504,Private room,220,2,0,,,1,332
28863227,"2 min to Airport,  1 train stop to Downtown",217617282,Beaux,,East Boston,42.37381198982939,-71.03252911941654,Entire home/apt,175,1,1,2018-09-28,1,3,164
28864071,East Boston - Private apt & easy subway access,6953578,Ross,,East Boston,42.377744233829276,-71.03669549910467,Entire home/apt,103,2,0,,,3,74
28864142,Amazing Time,100816655,Liora,,Brighton,42.34441400330903,-71.14957428969205,Private room,75,2,0,,,2,56
28866017,WELCOME TO THE JUNGLE,198551975,John,,Brighton,42.35017202633005,-71.1477917278577,Private room,150,1,0,,,1,294
28867304,Alaska Street R42,216849347,Jeana,,Roxbury,42.32013666138914,-71.0781309760096,Private room,80,2,0,,,4,78
28868366,"Walk to Airport, 5 min to Downtown",217617282,Beaux,,East Boston,42.37506850413318,-71.03273053847637,Entire home/apt,175,1,4,2018-10-08,4,3,165
28874947,"5 min to Downtown, walk to Airport",217617282,Beaux,,East Boston,42.37388790653669,-71.03484481347171,Entire home/apt,160,1,1,2018-09-30,1,3,74
28878073,Tranquil room in Cambridge,23164337,Juan,,Allston,42.36118641406361,-71.11378349716915,Private room,64,2,3,2018-10-06,3,2,53
28880562,"1 BR w/ washer &dryer, nex to Seaport, be blueground (7)",107434423,Blueground,,South Boston Waterfront,42.3524257797714,-71.0433445164119,Entire home/apt,144,30,0,,,6,293
28887381,JP Boylston @ Stony Brook (Master Bedroom),12521814,Nav,,Jamaica Plain,42.315655642028766,-71.1033121837208,Private room,87,2,0,,,19,220
28888588,★Classic Boston★ 2BR/1BA ★ Close to T,180883784,Mariana,,Allston,42.35047247724203,-71.13949600361735,Entire home/apt,160,1,1,2018-10-08,1,3,329
28890444,Cozy Boston studio in Allston/Brookline,84852710,Daniel,,Brighton,42.34630526102498,-71.13826856918132,Entire home/apt,150,1,2,2018-10-07,2,1,9
28894493,Beautiful Brownstone Living in the heart of Boston,200717848,Melissa,,Roxbury,42.32536988043487,-71.08075063633643,Entire home/apt,150,2,1,2018-10-10,1,1,64
28902621,Sofa and kitchen,210693393,Yaroslava,,Roxbury,42.32764981826521,-71.07697241707912,Shared room,76,1,0,,,1,174
28910841,"Serene, modern bedroom in luxury Fenway building",41008855,Sherry,,Fenway,42.3452006048825,-71.09679828328107,Private room,129,1,1,2018-10-07,1,2,138
28911895,NEW! Lovely 1BR in Boston's South End,60282521,Carrie,,South End,42.34045933459588,-71.0814362741122,Entire home/apt,200,3,1,2018-10-04,1,1,6
28912741,Stylish South Boston Stay,217940047,Kiki,,South Boston,42.33598704714559,-71.05521799311764,Entire home/apt,99,1,0,,,1,12
28915006,Special and Breathtaking East Boston studio,92025425,Rohn,,East Boston,42.38886053010314,-71.00431981765266,Private room,100,1,0,,,1,109
28915403,Luxury apartment in modern Fenway building,41008855,Sherry,,Fenway,42.34415572476109,-71.0972797632715,Entire home/apt,189,1,0,,,2,22
28917735,North End Apartment,26014008,Hannah,,North End,42.36438746151521,-71.05181848169096,Entire home/apt,120,1,1,2018-09-30,1,1,18
28918898,PRIVATE Fenway Luxury Apartment w Stunning Views,33783218,Tyler,,Fenway,42.344069981919574,-71.0980962837663,Entire home/apt,248,3,0,,,2,18
28925755,Orange Bedroom in Greenish Gothic Revival,85960108,Dan,,Hyde Park,42.24728099264531,-71.12031948119038,Private room,65,2,1,2018-10-09,1,5,53
28932949,Charming South End Home,129022241,Samantha,,South End,42.3441362082328,-71.06972453933462,Entire home/apt,175,1,1,2018-10-08,1,1,42
28932963,"10 minutes of Downtown, Airport and S. Station",400367,Chantha,,East Boston,42.37501852267458,-71.03558613509715,Shared room,75,1,0,,,1,85
28936851,The Cloud Room at Adams Village,218118364,Fabs And Christy,,Dorchester,42.28448943878584,-71.05601695393388,Private room,49,2,2,2018-10-08,2,2,72
28939517,Private rooms in Dedham,217829987,Maria,,West Roxbury,42.25168372184168,-71.15703483595155,Private room,50,2,0,,,2,353
28939808,Southie Private Suite + Bathroom,33233678,Tom,,South Boston,42.33292419390072,-71.03637062522236,Private room,100,2,0,,,1,32
28941687,Twin Bed Back Bedroom in Greenish Gothic,85960108,Dan,,Hyde Park,42.24731894183933,-71.11947029128866,Private room,50,2,1,2018-10-04,1,5,54
28954103,Nice & quiet space near Downtown/Mass General,218247247,Danniel,,West End,42.36299868388468,-71.06811780537069,Private room,49,2,0,,,1,10
28958230,Cozy & Spacious Bedroom in beautiful house in JP,218275910,Michael,,Jamaica Plain,42.30208403105215,-71.1311251976194,Private room,68,2,0,,,1,228
28963337,Home with a View - Boston,94012433,Sarah,,Roxbury,42.32641468108158,-71.09497177737018,Private room,52,2,0,,,2,11
28964046,Private Room in Modern unit plus a beautiful area!,209771625,Mike,,Brighton,42.34876411513577,-71.16362754248505,Private room,43,1,0,,,6,167
28964603,Family’s Home,41542719,Ivan,,East Boston,42.37261913281985,-71.03676455793705,Private room,79,1,1,2018-10-07,1,5,337
28965215,Bedroom 1,41542719,Ivan,,East Boston,42.37257570794994,-71.03776920909462,Private room,40,1,2,2018-10-08,2,5,343
28965363,Bedroom 2,41542719,Ivan,,East Boston,42.372028353630085,-71.03791573766466,Private room,40,1,1,2018-10-05,1,5,337
28965672,Alaska Street R51,216849347,Jeana,,Roxbury,42.32017673913042,-71.07951407970819,Private room,65,2,0,,,4,80
28967211,Guest Bedroom in Luxury Waterfront Apartments,38617869,Arashi,,Dorchester,42.3205020114481,-71.05108878690038,Private room,45,1,0,,,2,20
28967400,Master Bedroom in Luxury Waterfront Apartments,38617869,Arashi,,Dorchester,42.320882179800556,-71.05253778685909,Private room,55,1,0,,,2,28
28968832,Humboldt House,218356981,Shawn,,Roxbury,42.32164945076243,-71.08483095803906,Private room,50,3,0,,,1,83
28972885,"Boston, West Roxy! Large room with private entry!",101702460,Helia,,West Roxbury,42.28052630224446,-71.14909342387172,Private room,44,3,0,,,6,348
28973787,Cozy city 2 bedroom apartment,197526712,Ana,,East Boston,42.380479409798625,-71.02909219234539,Entire home/apt,149,1,0,,,1,165
28979819,Shared Space by the Franklin Park 1.1,78962454,Micah,,Roxbury,42.31363270206189,-71.09370194843069,Shared room,35,1,0,,,36,6
28980698,Spacious 1 Bed Apartment in the Heart of Back Bay,4140161,Corporate,,Back Bay,42.35016978443319,-71.08886362147906,Entire home/apt,399,5,0,,,9,254
28981396,Heart of Back Bay One Bedroom Suites,4140161,Corporate,,Back Bay,42.35128004678286,-71.08944147603816,Entire home/apt,399,5,0,,,9,347
28984581,#9 Spacious and gorgeous 1 Bedroom Across From Pru,76545076,Taylor,,Back Bay,42.345601992327694,-71.08085385308681,Entire home/apt,173,2,0,,,28,155
28984803,FENWAY STUDIO! Close to all schools and hospitals,76545076,Taylor,,Fenway,42.34542458616041,-71.10430565019162,Entire home/apt,100,2,1,2018-10-08,1,28,222
28986697,The Study at Adams Village,218118364,Fabs And Christy,,Dorchester,42.283620215733734,-71.05734017588195,Private room,50,1,1,2018-10-05,1,2,9
28987244,Boston Home with a View,94012433,Sarah,,Roxbury,42.3271992109648,-71.09437894531736,Private room,52,2,0,,,2,103
28989756,Penthouse Loft Downtown Boston,88360952,Anthony,,Downtown,42.35447061413796,-71.06046795434571,Entire home/apt,400,2,0,,,3,63
28989761,C3 Harvard Sq Private Bed,218506537,Alpaslan,,Allston,42.374095239052195,-71.12397081942254,Private room,52,5,0,,,4,316
28990003,C2 Harvard Sq Private Bed,218506537,Alpaslan,,Allston,42.373230174768864,-71.12409553720745,Private room,52,5,0,,,4,354
28990121,C1 Harvard Sq Private Bed,218506537,Alpaslan,,Allston,42.37237520232266,-71.12426681403072,Private room,60,5,0,,,4,351
28990260,C4 Harvard Sq Private Bed,218506537,Alpaslan,,Allston,42.373704807623604,-71.12492988852627,Private room,52,5,0,,,4,331
28992318,5- Comfortable Huge Room / 5 mins to Bus Stop,218525774,Turana,,Brighton,42.349279310337984,-71.17316514376594,Private room,89,1,1,2018-10-06,1,4,42
29001707,Shared Space by the Franklin Park 1.2,78962454,Micah,,Roxbury,42.31561275820561,-71.0922957786021,Shared room,35,1,0,,,36,16
29002249,Shared Space by the Franklin Park 2.1,78962454,Micah,,Roxbury,42.31531301781695,-71.09229963457418,Shared room,35,1,0,,,36,12
29002914,Shared Space by the Franklin Park 2.2,78962454,Micah,,Roxbury,42.31554666882645,-71.0919759077109,Shared room,35,1,0,,,36,17
29003230,Shared Space by the Franklin Park 4.1,78962454,Micah,,Roxbury,42.31544002587142,-71.09160367939748,Shared room,35,1,0,,,36,14
29003469,Shared Space by the Franklin Park 4.2,78962454,Micah,,Roxbury,42.314477908434256,-71.09294654072072,Shared room,35,1,0,,,36,10
29003641,Shared Space by the Franklin Park 6.1,78962454,Micah,,Roxbury,42.31410069602422,-71.09303551831142,Shared room,35,1,0,,,36,12
29003753,East Boston's Sweet Retreat #1,218602166,Rachael & Robert,,East Boston,42.372698119534206,-71.03580265296362,Private room,65,1,0,,,2,57
29003823,Shared Space by the Franklin Park 6.2,78962454,Micah,,Roxbury,42.31501460658253,-71.09178561382365,Shared room,35,1,0,,,36,17
29004900,Sweetheart of The North End Grand Two Bedroom,51673899,Heath Mangement Co. Inc.,,North End,42.36338009755331,-71.05158876289151,Entire home/apt,299,2,0,,,11,351
29005578,Cozy Loft in a Quiet Neighborhood 9.1,78962454,Micah,,Roxbury,42.31854612431773,-71.07339963917552,Private room,35,1,0,,,36,2
